FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,
175.981892,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919508036692,0.25841243359900545,0.0,0.0,0.25,
176.002128,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.584991950832773,0.2584124335917295,0.0,0.0,0.25,
176.021965,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919507454615,0.2584124335917295,0.0,0.0,0.26,
176.041989,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919506872538,0.25841243359900545,0.0,0.0,0.26,
176.061972,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919507163577,0.2584124335699016,0.0,0.0,0.26,
176.081949,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919506872538,0.25841243358445354,0.0,0.0,0.25,
176.10187,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919507454615,0.25841243356262567,0.0,0.0,0.25,
176.121877,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.58499195065815,0.25841243356262567,0.0,0.0,0.26,
176.142034,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919506872538,0.25841243354807375,0.0,0.0,0.26,
176.162135,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919507163577,0.25841243358445354,0.0,0.0,0.26,
176.181886,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919506872538,0.25841243356262567,0.0,0.0,0.26,
176.201869,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919507454615,0.2584124335407978,0.0,0.0,0.26,
176.221884,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.58499195065815,0.25841243351169396,0.0,0.0,0.27,
176.242011,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919506290462,0.2584124335189699,0.0,0.0,0.27,
176.261934,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919505999424,0.25841243353352183,0.0,0.0,0.27,
176.282348,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919505999424,0.2584124335262459,0.0,0.0,0.26,
176.301889,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919506290462,0.25841243353352183,0.0,0.0,0.26,
176.322108,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919505708385,0.25841243351169396,0.0,0.0,0.26,
176.342099,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919505417347,0.25841243351169396,0.0,0.0,0.26,
176.361891,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919505999424,0.25841243349714205,0.0,0.0,0.26,
176.382023,-1.0,353.26263427734375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26263427734375,-0.5849919505999424,0.2584124334898661,0.0,0.0,0.26,
176.401903,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.5849919505999424,0.258412433504418,0.0,0.0,0.26,
176.422171,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.5849919506290462,0.25841243351169396,0.0,0.0,0.26,
176.441889,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.5849919505999424,0.258412433504418,0.0,0.0,0.26,
176.462018,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.5849919506290462,0.258412433504418,0.0,0.0,0.26,
176.481953,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.5849919505708385,0.25841243351169396,0.0,0.0,0.26,
176.5019,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.5849919505417347,0.2584124335189699,0.0,0.0,0.26,
176.521993,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.5849919505999424,0.25841243351169396,0.0,0.0,0.26,
176.541878,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.5849919505708385,0.25841243351169396,0.0,0.0,0.26,
176.562005,-1.0,353.265380859375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.265380859375,-0.584991950483527,0.25841243351169396,0.0,0.0,0.26,
176.581896,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.584991950483527,0.2584124335189699,0.0,0.0,0.27,
176.601966,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.584991950483527,0.258412433504418,0.0,0.0,0.27,
176.622188,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.584991950483527,0.258412433504418,0.0,0.0,0.27,
176.641965,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919504253194,0.25841243351169396,0.0,0.0,0.27,
176.661965,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919504544232,0.25841243351169396,0.0,0.0,0.27,
176.681872,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919505126309,0.2584124335189699,0.0,0.0,0.26,
176.702649,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919505126309,0.25841243351169396,0.0,0.0,0.26,
176.721957,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919504544232,0.2584124335189699,0.0,0.0,0.26,
176.741887,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919504544232,0.2584124335262459,0.0,0.0,0.26,
176.761933,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919505126309,0.25841243354807375,0.0,0.0,0.26,
176.782023,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919505126309,0.25841243356262567,0.0,0.0,0.26,
176.801928,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.584991950483527,0.2584124335407978,0.0,0.0,0.26,
176.822176,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.584991950483527,0.25841243351169396,0.0,0.0,0.26,
176.842023,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.584991950483527,0.258412433504418,0.0,0.0,0.26,
176.862062,-1.0,353.26812744140625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.26812744140625,-0.5849919504253194,0.25841243351169396,0.0,0.0,0.26,
176.882041,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919505126309,0.258412433504418,0.0,0.0,0.25,
176.90204,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.584991950483527,0.2584124335262459,0.0,0.0,0.25,
176.921997,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919504253194,0.2584124335262459,0.0,0.0,0.25,
176.942056,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919505126309,0.2584124335553497,0.0,0.0,0.25,
176.961885,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919504544232,0.25841243358445354,0.0,0.0,0.25,
176.982053,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919504544232,0.25841243356262567,0.0,0.0,0.26,
177.001872,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919504544232,0.2584124335407978,0.0,0.0,0.26,
177.022068,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919504544232,0.25841243351169396,0.0,0.0,0.27,
177.041892,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919504544232,0.258412433504418,0.0,0.0,0.27,
177.062023,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919505126309,0.2584124335189699,0.0,0.0,0.27,
177.082054,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.584991950483527,0.258412433504418,0.0,0.0,0.25,
177.101915,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919504253194,0.25841243351169396,0.0,0.0,0.25,
177.122236,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919505126309,0.2584124335262459,0.0,0.0,0.25,
177.141947,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919504544232,0.25841243353352183,0.0,0.0,0.26,
177.162246,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919505126309,0.2584124335262459,0.0,0.0,0.26,
177.181927,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919505126309,0.25841243354807375,0.0,0.0,0.26,
177.20198,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.5849919505126309,0.2584124335553497,0.0,0.0,0.26,
177.222014,-1.0,353.2708740234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.2708740234375,-0.584991950483527,0.2584124335699016,0.0,0.0,0.26,
177.242048,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919504253194,0.25841243356262567,0.0,0.0,0.26,
177.262001,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919505126309,0.25841243353352183,0.0,0.0,0.26,
177.281887,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.584991950483527,0.2584124335189699,0.0,0.0,0.26,
177.301885,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919504544232,0.25841243349714205,0.0,0.0,0.26,
177.321947,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.584991950483527,0.25841243349714205,0.0,0.0,0.26,
177.34201,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919503671117,0.25841243349714205,0.0,0.0,0.25,
177.362012,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919503380079,0.25841243348259013,0.0,0.0,0.25,
177.381988,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919503962155,0.2584124334898661,0.0,0.0,0.25,
177.401859,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919503671117,0.25841243349714205,0.0,0.0,0.25,
177.422029,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919503380079,0.2584124334898661,0.0,0.0,0.25,
177.442004,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919503962155,0.2584124335262459,0.0,0.0,0.25,
177.461894,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.584991950308904,0.25841243353352183,0.0,0.0,0.25,
177.481954,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502798002,0.2584124335262459,0.0,0.0,0.25,
177.502072,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502798002,0.2584124335407978,0.0,0.0,0.25,
177.521889,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502798002,0.2584124335189699,0.0,0.0,0.25,
177.542065,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502215926,0.2584124335189699,0.0,0.0,0.25,
177.562221,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919501924887,0.25841243351169396,0.0,0.0,0.25,
177.582062,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502215926,0.2584124335189699,0.0,0.0,0.24,
177.601957,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502215926,0.25841243351169396,0.0,0.0,0.24,
177.622168,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502506964,0.25841243349714205,0.0,0.0,0.24,
177.641952,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502798002,0.25841243349714205,0.0,0.0,0.24,
177.661887,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502215926,0.25841243348259013,0.0,0.0,0.24,
177.681985,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502506964,0.2584124334898661,0.0,0.0,0.25,
177.701906,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502798002,0.2584124335189699,0.0,0.0,0.25,
177.721928,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502215926,0.2584124335189699,0.0,0.0,0.26,
177.741964,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502506964,0.2584124335262459,0.0,0.0,0.26,
177.761931,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502215926,0.2584124335262459,0.0,0.0,0.26,
177.782112,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502506964,0.25841243354807375,0.0,0.0,0.26,
177.80195,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502506964,0.25841243354807375,0.0,0.0,0.26,
177.822032,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502798002,0.2584124335699016,0.0,0.0,0.26,
177.841957,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919502215926,0.25841243356262567,0.0,0.0,0.26,
177.862049,-1.0,353.27362060546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27362060546875,-0.5849919501924887,0.25841243354807375,0.0,0.0,0.26,
177.881907,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502215926,0.2584124335699016,0.0,0.0,0.25,
177.901932,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919501924887,0.2584124335553497,0.0,0.0,0.25,
177.92188,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502215926,0.2584124335771776,0.0,0.0,0.25,
177.941977,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919501924887,0.2584124335771776,0.0,0.0,0.26,
177.962051,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502506964,0.2584124335771776,0.0,0.0,0.26,
177.98204,-1.0,353.2763671875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27636718750006,-0.5849919502506964,0.2584124335699016,0.0,0.0,0.26,
178.001895,-1.0,353.27911376953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27911376953125,-0.5849919502215926,0.25841243356262567,0.0,0.0,0.26,
178.021931,-1.0,353.27911376953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27911376953125,-0.5849919502215926,0.25841243354807375,0.0,0.0,0.26,
178.042715,-1.0,353.27911376953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27911376953125,-0.5849919502506964,0.2584124335553497,0.0,0.0,0.25,
178.061951,-1.0,353.27911376953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27911376953125,-0.5849919502506964,0.25841243356262567,0.0,0.0,0.25,
178.081916,-1.0,353.27911376953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,5.0,350421.0,177.39973228582866,10.13,20009.863736888892,-349.0,CLIMB,,,,353.27911376953125,-0.5849919502798002,0.25841243353352183,0.0,0.0,0.25,
