FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,
62.367039,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,-0.12195121951219513,0.087890625,
62.387262,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,-0.12195121951219513,0.087890625,
62.407089,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.06097560975609757,0.0,0.087890625,
62.427071,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.06097560975609757,0.0,0.087890625,
62.447111,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.06097560975609757,0.0,0.087890625,
62.467159,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.487011,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.506978,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
62.527107,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
62.547008,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.5672,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.586968,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,-0.06097560975609757,0.0,0.0,0.087890625,
62.607085,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,-0.06097560975609757,0.0,0.0,0.087890625,
62.627087,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,-0.06097560975609757,0.0,0.0,0.087890625,
62.647277,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.666909,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.687043,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.707059,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,-0.06097560975609757,-0.06097560975609757,0.087890625,
62.726943,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,-0.06097560975609757,-0.06097560975609757,0.087890625,
62.747022,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,-0.06097560975609757,-0.06097560975609757,0.087890625,
62.766984,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,-0.06097560975609757,0.087890625,
62.78701,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,-0.06097560975609757,0.087890625,
62.807071,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,-0.06097560975609757,0.087890625,
62.827117,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,0.0,0.087890625,
62.847157,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,-0.06097560975609757,0.0,0.0,0.087890625,
62.867099,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92755126953125,0.0,0.0,0.0,-0.020250012960008296,0.27,-0.06097560975609757,0.0,0.0,0.087890625,
62.887046,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.907175,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92755126953125,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.927231,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92755126953125,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
62.947049,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92755126953125,0.0,0.0,0.0,-0.020250012960008296,0.27,-0.06097560975609757,0.0,0.0,0.087890625,
62.967113,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,-0.06097560975609757,0.0,0.0,0.087890625,
62.987014,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,-0.06097560975609757,0.0,0.0,0.087890625,
63.006989,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.026943,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.047044,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.06703,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,-0.06097560975609757,0.087890625,
63.086955,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,-0.06097560975609757,0.087890625,
63.106922,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,-0.06097560975609757,0.087890625,
63.127153,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,-0.06097560975609757,0.0,0.087890625,
63.147037,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,-0.06097560975609757,0.0,0.087890625,
63.167078,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,-0.06097560975609757,0.0,0.087890625,
63.186985,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
63.206922,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.227202,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.247095,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
63.267247,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
63.287072,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
63.306952,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.25,0.0,0.0,-0.06097560975609757,0.087890625,
63.327031,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.25,0.0,0.0,-0.06097560975609757,0.087890625,
63.347007,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,-0.06097560975609757,0.087890625,
63.367149,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,0.0,0.087890625,
63.387032,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,0.0,0.087890625,
63.407357,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,0.0,0.087890625,
63.427046,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,0.0,0.087890625,
63.44701,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,0.0,0.087890625,
63.466969,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,0.0,0.087890625,
63.487521,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
63.506907,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
63.527109,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
63.546963,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.06097560975609757,0.0,0.0,0.087890625,
63.567157,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.06097560975609757,0.0,0.0,0.087890625,
63.587026,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.28,0.06097560975609757,0.0,0.0,0.087890625,
63.607105,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.06097560975609757,0.087890625,
63.627118,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9193115234375,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.06097560975609757,0.087890625,
63.646964,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.06097560975609757,0.087890625,
63.667241,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.686948,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.707091,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9193115234375,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.726961,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.06097560975609757,0.0,0.087890625,
63.747044,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.06097560975609757,0.0,0.087890625,
63.766989,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.06097560975609757,0.0,0.087890625,
63.78695,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.27,0.0,0.0,0.0,0.087890625,
63.807116,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
63.827142,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
63.847039,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.25,0.0,0.0,0.0,0.087890625,
63.867039,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.25,0.0,0.0,0.0,0.087890625,
63.887154,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.25,0.0,0.0,0.0,0.087890625,
63.90695,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
63.927242,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
63.947088,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9248046875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
63.967016,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
63.987186,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
64.007268,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
64.027006,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,-0.06097560975609757,0.087890625,
64.0471,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,-0.06097560975609757,0.087890625,
64.067024,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,-0.06097560975609757,0.0,-0.06097560975609757,0.087890625,
64.087047,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.92205810546875,0.0,0.0,0.0,-0.020250012960008296,0.26,0.0,0.0,0.0,0.087890625,
64.107149,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9193115234375,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
64.127046,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9193115234375,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
64.147015,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9193115234375,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
64.167156,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0,-115185.0,-55.033966471738545,-120.0,-237036.88533333334,-349.0,CLIMB,,,,352.9193115234375,0.0,0.0,0.0,-0.020250012960008296,0.28,0.0,0.0,0.0,0.087890625,
