FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,Pitch,Roll,
14.513543,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.06097560975609757,0.0,0.087890625,0.439453125,
14.533589,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.06097560975609757,0.0,0.087890625,0.439453125,
14.553552,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.06097560975609757,0.0,0.087890625,0.439453125,
14.573535,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
14.593556,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
14.613765,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
14.633496,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
14.653476,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
14.673654,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
14.693624,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
14.713622,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.087890625,0.439453125,
14.73353,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.087890625,0.439453125,
14.75358,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.087890625,0.439453125,
14.773576,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.087890625,0.439453125,
14.793524,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.087890625,0.439453125,
14.813467,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
14.83357,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
14.853833,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,-0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
14.87387,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
14.893647,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
14.91356,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
14.933496,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
14.953511,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
14.973508,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
14.993636,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
15.013638,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
15.033526,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.087890625,0.439453125,
15.053481,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.27,0.0,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.073487,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.28,0.0,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.093547,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.28,0.0,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.113528,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.133501,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.153493,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.173542,-1.0,352.9193115234375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9193115234375,0.0,0.0,0.0,0.0,0.28,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
15.193581,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.28,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
15.213656,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.28,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
15.233578,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.253472,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.273572,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.087890625,0.439453125,
15.293759,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.087890625,0.439453125,
15.313654,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.087890625,0.439453125,
15.333646,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.087890625,0.439453125,
15.353707,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.087890625,0.439453125,
15.373544,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
15.394009,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.087890625,0.439453125,
15.413613,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.433642,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.453473,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.0,-0.06097560975609757,0.087890625,0.439453125,
15.473595,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.06097560975609757,-0.06097560975609757,0.087890625,0.439453125,
15.493537,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.06097560975609757,-0.06097560975609757,0.087890625,0.439453125,
15.513492,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.06097560975609757,-0.06097560975609757,0.087890625,0.439453125,
15.533458,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.27,0.12195121951219513,0.0,0.0,0.087890625,0.439453125,
15.553516,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.27,0.12195121951219513,0.0,0.0,0.087890625,0.439453125,
15.573527,-1.0,352.93304443359375,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9330444335938,0.0,0.0,0.0,0.0,0.28,0.12195121951219513,0.0,0.0,0.087890625,0.439453125,
15.593511,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
15.613564,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
15.633483,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
15.653606,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.673459,-1.0,352.9302978515625,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9302978515625,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.693989,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.713761,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.06097560975609757,0.087890625,0.439453125,
15.735174,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.06097560975609757,0.087890625,0.439453125,
15.753863,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.06097560975609757,0.087890625,0.439453125,
15.776191,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.810009,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.856915,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
15.86344,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
15.869166,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.878833,-1.0,352.92205810546875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92205810546875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.893604,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
15.91376,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.087890625,0.439453125,
15.933522,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.06097560975609757,0.0,0.087890625,0.439453125,
15.953532,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.27,-0.06097560975609757,0.06097560975609757,0.0,0.087890625,0.439453125,
15.973494,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,-0.06097560975609757,0.06097560975609757,0.0,0.087890625,0.439453125,
15.993462,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
16.013518,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
16.033557,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.06097560975609757,0.0,0.0,0.087890625,0.439453125,
16.053483,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
16.073677,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
16.0937,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.087890625,0.439453125,
16.113611,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.29,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
16.133517,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.29,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
16.153684,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.29,0.0,0.06097560975609757,0.0,0.087890625,0.439453125,
16.173631,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.29,0.06097560975609757,0.06097560975609757,-0.06097560975609757,0.087890625,0.439453125,
16.193554,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.29,0.06097560975609757,0.06097560975609757,-0.06097560975609757,0.087890625,0.439453125,
16.213477,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.29,0.06097560975609757,0.06097560975609757,-0.06097560975609757,0.087890625,0.439453125,
16.233504,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.087890625,0.439453125,
16.253524,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.087890625,0.439453125,
16.2736,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.087890625,0.439453125,
16.293522,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.27,0.0,0.06097560975609757,0.06097560975609757,0.087890625,0.439453125,
16.313854,-1.0,352.92755126953125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.92755126953125,0.0,0.0,0.0,0.0,0.28,0.0,0.06097560975609757,0.06097560975609757,0.087890625,0.439453125,
16.333473,-1.0,352.9248046875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,0.0,-120.0,-237036.8853333333,-349.0,NEUTRAL,,,,352.9248046875,0.0,0.0,0.0,0.0,0.28,0.0,0.06097560975609757,0.06097560975609757,0.087890625,0.439453125,
