FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,ClimberCmd,LeftIntakeCmd,RightIntakeCmd,LeftShooterSpeed,RightShooterSpeed,targetRPM,climberState,actualPosTicks,actualPosDeg,targetPosDeg,targetPosTicks,shooterError,hoodPosition,TargetX,TargetY,TargetTheta,Robot State Theta,poseX,poseY,Compressor Cur,ClimberSpeed,ClimberCurrent,X Pigeon,Y Pigeon,Z Pigeon,
10.991207,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,
11.011117,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,
11.031387,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,
11.051193,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,-0.12195121951219513,0.0,0.0,
11.07111,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,-0.12195121951219513,0.0,0.0,
11.091171,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,-0.12195121951219513,0.0,0.0,
11.111071,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.131179,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.15118,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.17179,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,-0.06097560975609757,0.0,
11.191259,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,-0.06097560975609757,0.0,
11.210999,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,-0.06097560975609757,0.0,
11.231042,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,-0.06097560975609757,
11.251207,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,-0.06097560975609757,
11.2713,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,0.0,0.0,-0.06097560975609757,
11.291137,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,
11.311122,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,
11.331002,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,
11.351034,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,0.0,0.06097560975609757,-0.06097560975609757,
11.371428,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,0.0,0.06097560975609757,-0.06097560975609757,
11.39098,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.06,0.0,0.06097560975609757,-0.06097560975609757,
11.410976,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.431024,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.451257,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.471099,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.491378,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.512286,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.530985,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.0,
11.55116,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.0,
11.571011,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,
11.592305,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,
11.611552,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.631042,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.65117,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.0,
11.671036,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.1,-0.06097560975609757,0.0,0.0,
11.691076,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.1,-0.06097560975609757,0.0,0.0,
11.711105,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,-0.12195121951219513,0.0,
11.73127,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,-0.12195121951219513,0.0,
11.751238,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,-0.12195121951219513,0.0,
11.771144,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.791034,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.810944,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,
11.831279,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,
11.852043,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,
11.871015,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.0,
11.891274,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.911157,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.931644,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
11.95104,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.06097560975609757,
11.971139,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.06097560975609757,
11.99122,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.06097560975609757,
12.011376,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,0.0,-0.06097560975609757,0.0,
12.03102,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,0.0,-0.06097560975609757,0.0,
12.05133,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,0.0,-0.06097560975609757,0.0,
12.070917,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,
12.091531,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,
12.111019,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
12.131118,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,0.0,-0.06097560975609757,0.0,
12.150983,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,0.0,-0.06097560975609757,0.0,
12.171812,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,0.0,-0.06097560975609757,0.0,
12.19198,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
12.211157,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,
12.231051,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,
12.252217,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,-0.06097560975609757,
12.271688,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,-0.06097560975609757,
12.291257,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,-0.06097560975609757,
12.311279,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,
12.331396,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,
12.351183,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,-0.06097560975609757,0.0,0.0,
12.371123,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.391281,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.411289,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.430994,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.451351,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.473755,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.491304,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,
12.510893,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,
12.530942,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.0,
12.551357,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.571175,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,
12.591115,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,
12.612148,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.06097560975609757,
12.631551,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.06097560975609757,
12.651738,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.06097560975609757,
12.671195,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.06097560975609757,
12.690989,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.06097560975609757,
12.711165,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.06097560975609757,
12.731325,-1.0,354.96826171875,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.96826171875,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
12.750991,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,
12.771115,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,
12.791174,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,
12.811226,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.831087,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,
12.851256,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.09,-0.06097560975609757,0.0,0.06097560975609757,
12.871459,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.06097560975609757,
12.89104,-1.0,354.97100830078125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.97100830078125,0.0,0.0,0.0,0.0,0.07,-0.06097560975609757,0.0,0.06097560975609757,
12.910989,-1.0,354.9737548828125,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.0,-237036.0,-119.99955179971316,-120.0,-237036.88533333334,-349.0,NEUTRAL,,,,354.9737548828125,0.0,0.0,0.0,0.0,0.08,0.0,0.06097560975609757,0.0,
